,track.track_id,track.track_name,track.track_name_translation_list,track.track_rating,track.commontrack_id,track.instrumental,track.explicit,track.has_lyrics,track.has_subtitles,track.has_richsync,track.num_favourite,track.album_id,track.album_name,track.artist_id,track.artist_name,track.track_share_url,track.track_edit_url,track.restricted,track.updated_time,track.primary_genres.music_genre_list
80,272452313,München (feat. Chris Hell von FJØRT),[],73,169583665,0,1,1,1,0,0,61128429,München (feat. Chris Hell von FJØRT),58560692,kettcar feat. FJØRT,https://www.musixmatch.com/lyrics/kettcar-FJ%C3%98RT/M%C3%BCnchen-Chris-Hell-von-FJ%C3%98RT?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/kettcar-FJ%C3%98RT/M%C3%BCnchen-Chris-Hell-von-FJ%C3%98RT/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-21T22:16:18Z,[]
81,264454553,Is It Over Now? (Taylor's Version) (From The Vault),[],96,165224859,0,0,1,1,1,41,59375612,1989 (Taylor's Version) [Deluxe],259675,Taylor Swift,https://www.musixmatch.com/lyrics/Taylor-Swift/Is-It-Over-Now-Taylor-s-Version-From-The-Vault?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Taylor-Swift/Is-It-Over-Now-Taylor-s-Version-From-The-Vault/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-22T03:18:31Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
82,262964638,Stay (Never Leave),[],46,164204795,0,0,1,1,0,0,58930192,Stay (Never Leave) - Single,57373101,Kris Kross Amsterdam feat. SERA & Conor Maynard,https://www.musixmatch.com/lyrics/Kris-Kross-Amsterdam-SERA-Conor-Maynard/Stay-Never-Leave?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Kris-Kross-Amsterdam-SERA-Conor-Maynard/Stay-Never-Leave/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-12-12T13:19:43Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
83,262149169,American Town,[],65,163085633,0,0,1,1,0,15,58589450,Autumn Variations,49581672,Ed Sheeran,https://www.musixmatch.com/lyrics/Ed-Sheeran/American-Town?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Ed-Sheeran/American-Town/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-14T20:34:12Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
84,264808162,know that you're not alone,[],90,165345361,0,0,1,1,1,4,59404574,know that you're not alone - Single,32133396,Cat Burns,https://www.musixmatch.com/lyrics/Cat-Burns/know-that-you-re-not-alone?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Cat-Burns/know-that-you-re-not-alone/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-04T07:45:43Z,"[{'music_genre': {'music_genre_id': 10, 'music_genre_parent_id': 34, 'music_genre_name': 'Singer/Songwriter', 'music_genre_name_extended': 'Singer/Songwriter', 'music_genre_vanity': 'Singer-Songwriter'}}]"
85,124672230,Auffe aufn Berg,[],58,69024575,0,0,1,1,1,2,25385278,Auffe aufn Berg,34106936,Jägermeister DJ Alex & Matty Valentino,https://www.musixmatch.com/lyrics/J%C3%A4germeister-DJ-Alex-Matty-Valentino/Auffe-aufn-Berg?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/J%C3%A4germeister-DJ-Alex-Matty-Valentino/Auffe-aufn-Berg/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2021-06-17T17:40:24Z,"[{'music_genre': {'music_genre_id': 50000066, 'music_genre_parent_id': 34, 'music_genre_name': 'German Pop', 'music_genre_name_extended': 'German Pop', 'music_genre_vanity': 'German-Pop'}}]"
86,126372373,Something Just Like This,[],91,70055156,0,0,1,1,1,23614,25638651,Memories...Do Not Open,33174789,The Chainsmokers feat. Coldplay,https://www.musixmatch.com/lyrics/The-Chainsmokers-feat-Coldplay/Something-Just-Like-This?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/The-Chainsmokers-feat-Coldplay/Something-Just-Like-This/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-10-09T13:49:54Z,"[{'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}, {'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}, {'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]"
87,158988975,Shallow,[],95,88392716,0,1,1,1,1,7467,30239370,A Star Is Born Soundtrack,36879228,Lady Gaga feat. Bradley Cooper,https://www.musixmatch.com/lyrics/Lady-Gaga-feat-Bradley-Cooper/Shallow?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Lady-Gaga-feat-Bradley-Cooper/Shallow/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-02-14T08:01:24Z,"[{'music_genre': {'music_genre_id': 1042, 'music_genre_parent_id': 6, 'music_genre_name': 'Traditional Country', 'music_genre_name_extended': 'Country / Traditional Country', 'music_genre_vanity': 'Country-Traditional-Country'}}, {'music_genre': {'music_genre_id': 1065, 'music_genre_parent_id': 10, 'music_genre_name': 'Folk-Rock', 'music_genre_name_extended': 'Singer/Songwriter / Folk-Rock', 'music_genre_vanity': 'Singer-Songwriter-Folk-Rock'}}, {'music_genre': {'music_genre_id': 1133, 'music_genre_parent_id': 14, 'music_genre_name': 'Pop/Rock', 'music_genre_name_extended': 'Pop / Pop/Rock', 'music_genre_vanity': 'Pop-Pop-Rock'}}]"
88,84288640,Hells Bells,[],72,207608,0,1,1,1,1,3136,20892183,Back In Black,626,AC/DC,https://www.musixmatch.com/lyrics/AC-DC/Hells-Bells?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/AC-DC/Hells-Bells/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2022-11-25T19:26:34Z,"[{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]"
89,170306150,Someone You Loved,"[{'track_name_translation': {'language': 'zr', 'translation': 'Lewis Capaldi - Someone You Loved (HAOZI Remix)'}}]",95,102617307,0,0,1,1,1,1207,32470363,Divinely Uninspired To A Hellish Extent,33258132,Lewis Capaldi,https://www.musixmatch.com/lyrics/Lewis-Capaldi/someone-you-loved?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Lewis-Capaldi/someone-you-loved/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-06-02T09:58:46Z,"[{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]"
